% Model:              steadyNS+顶盖驱动流.mph
% Version:            COMSOL 5.6.0.341
% Date:               Sep 15 2022, 21:09
% Dimension:          2
% Nodes:              2601
% Expressions:        3
% Description:        速度场，x 分量, 速度场，y 分量, 压力
% Length unit:        null
% x                       y                        u                        v                        p
0.400000000000006         0.020000000000004004     -0.0313286423817014      0.0015379155000430896    -0.004502521566018205
0                         0.42000000000000004      0                        0                        -0.012252932806302085
0.020000000000005805      0.42000000000000015      -0.0025506799714028476   0.07671514640679786      -0.012598203335900579
0.4200000000000059        0                        0                        0                        -0.004649419204480591
0.4200000000000058        0.020000000000004205     -0.033928426384216996    0.0013615919501284777    -0.004479514204425048
0                         0.44000000000000006      0                        0                        -0.014764932235796734
0.020000000000005607      0.44000000000000017      -0.0020945083152086254   0.08098215243189257      -0.015057190616615338
0.4400000000000057        0                        0                        0                        -0.004496225956742111
0.44000000000000566       0.020000000000004403     -0.03613709571593344     0.0011199254485183003    -0.004360577593546057
0                         0.4600000000000001       0                        0                        -0.01732056372046581
0.0200000000000054        0.46000000000000024      -0.0015959472224091383   0.08441519436650605      -0.017553722306203164
0.4600000000000055        0                        0                        0                        -0.0042384860371344505
0.4600000000000054        0.020000000000004604     -0.037840868351324886    8.152805457947559E-4     -0.004144586696433849
0                         0.4800000000000001       0                        0                        -0.01986134711119562
0.020000000000005205      0.4800000000000002       -0.0010716090406188222   0.08694982611614735      -0.020031105829149343
0.4800000000000053        0                        0                        0                        -0.003882695209358283
0.4800000000000052        0.020000000000004806     -0.038935088618635115    4.541315272655412E-4     -0.0038369545796560576
0                         0.5000000000000001       0                        0                        -0.022331121750886928
0.02000000000000501       0.5000000000000002       -5.383633423363625E-4    0.08855017243719868      -0.022435087422742684
0.5000000000000051        0                        0                        0                        -0.0034431821281698475
0.500000000000005         0.020000000000005007     -0.03933158638006388     4.725298913088067E-5     -0.0034504372048707464
0                         0.5200000000000001       0                        0                        -0.024678708126523827
0.020000000000004806      0.5200000000000002       -1.2644550701763321E-5   0.08920913475708951      -0.024716443403158164
0.5200000000000049        0                        0                        0                        -0.0029422572705158426
0.5200000000000048        0.020000000000005205     -0.038965931860079614    -3.9040213767998263E-4   -0.0030053352496039317
0                         0.5400000000000001       0                        0                        -0.02686008739627445
0.020000000000004604      0.5400000000000003       4.901469644213118E-4     0.08894752610662489      -0.026833086397320762
0.5400000000000047        0                        0                        0                        -0.002409554721860775
0.5400000000000046        0.020000000000005406     -0.0378040098517813      -8.401863037157513E-4    -0.0025289288672602477
0                         0.5600000000000002       0                        0                        -0.028839992660170125
0.020000000000004403      0.5600000000000004       9.561092534394548E-4     0.08781226311887533      -0.02875158960704929
0.5600000000000045        0                        0                        0                        -0.0018804778732564435
0.5600000000000046        0.020000000000005607     -0.035847294852943266    -0.0012806308151908298   -0.0020540519429854418
0                         0.5800000000000002       0                        0                        -0.03059286680172584
0.020000000000004205      0.5800000000000003       0.0013731659223942638    0.08587385756441993      -0.03044808656220565
0.5800000000000043        0                        0                        0                        -0.001393770168330324
0.5800000000000042        0.020000000000005805     -0.03313621969730895     -0.0016887036127978658   -0.0016168197096124391
0                         0.6000000000000002       0                        0                        -0.03210319572597507
0.020000000000004004      0.6000000000000003       0.0017312775316206458    0.0832233550269604       -0.03190856115681769
0.6000000000000041        0                        0                        0                        -9.883672923858302E-4
0.600000000000004         0.020000000000006006     -0.029751086627134153    -0.002041407974332061    -0.001253654736389511
0                         0.6200000000000002       0                        0                        -0.03336527487986811
0.020000000000003803      0.6200000000000003       0.002022522331491719     0.07996894326436382      -0.03312858241776196
0.6200000000000039        0                        0                        0                        -6.998281971062297E-4
0.620000000000004         0.020000000000006207     -0.025810092343128588    -0.0023176275538079275   -9.978957379813771E-4
0                         0.6400000000000002       0                        0                        -0.03438249053555499
0.020000000000003605      0.6400000000000002       0.002241033260235624     0.07623244763150042      -0.03411257513231471
0.6400000000000037        0                        0                        0                        -5.567631573543825E-4
0.6400000000000037        0.020000000000006405     -0.02146424728925519     -0.002500051281343167    -8.76394038266374E-4
0                         0.6600000000000003       0                        0                        -0.035166226075004116
0.020000000000003404      0.6600000000000004       0.0023827609732280496    0.07214598547157763      -0.034872739887640926
0.6600000000000035        0                        0                        0                        -5.777453965624543E-4
0.6600000000000034        0.020000000000006606     -0.016889274058091954    -0.0025769540993075216   -9.065682048695565E-4
0                         0.6800000000000003       0                        0                        -0.03573451648418297
0.020000000000003203      0.6800000000000004       0.0024450156650792088    0.06784913238969094      -0.03542775426640838
0.6800000000000033        0                        0                        0                        -7.691774113009476E-4
0.6800000000000034        0.0200000000000068       -0.01227491805013014     -0.0025435906369635124   -0.0010943768103856264
0                         0.7000000000000003       0                        0                        -0.036110581758093355
0.020000000000003         0.7000000000000004       0.002425695759063565     0.06348707949090722      -0.0358013969572865
0.7000000000000031        0                        0                        0                        -0.0011244778463296737
0.7000000000000028        0.020000000000007002     -0.007812480233677849    -0.0024029606285210876   -0.001433559862599219
0                         0.7200000000000003       0                        0                        -0.03632137219912828
0.020000000000002804      0.7200000000000004       0.0023220416236149934    0.05921049257576627      -0.03602125537871107
0.7200000000000029        0                        0                        0                        -0.0016247267242564054
0.7200000000000029        0.020000000000007213     -0.0036817022845175356   -0.002165737896285869    -0.0019063159401327722
0                         0.7400000000000003       0                        0                        -0.03639627704070706
0.020000000000002603      0.7400000000000005       0.002128576663146179     0.05517819678204126      -0.0361177012007977
0.7400000000000027        0                        0                        0                        -0.0022406421076100313
0.7400000000000027        0.020000000000007408     -3.820880404251686E-5    -0.0018496001833014442   -0.0024852751517819077
0                         0.7600000000000003       0                        0                        -0.036366191534940515
0.0200000000000024        0.7600000000000005       0.0018336628639295906    0.05156463225658313      -0.036123407459231004
0.7600000000000025        0                        0                        0                        -0.0029362278526428157
0.7600000000000023        0.02000000000000761      0.002996215372035274     -0.0014777921494480276   -0.0031367682586903346
0                         0.7800000000000004       0                        0                        -0.036263292712503996
0.020000000000002204      0.7800000000000004       0.0014136921213427909    0.048575233837857376     -0.036073855716728116
0.7800000000000022        0                        0                        0                        -0.0036726988827914748
0.780000000000002         0.020000000000007807     0.005342407439620084     -0.0010745280231493684   -0.0038243957479375482
0                         0.8000000000000004       0                        0                        -0.03612220343521692
0.020000000000002002      0.8000000000000006       8.229851221817041E-4     0.04647530451776686      -0.0360097691039467
0.800000000000002         0                        0                        0                        -0.0044115013854020965
0.800000000000002         0.020000000000008015     0.006964665374195604     -6.65090360503386E-4     -0.004512510810168491
0                         0.8200000000000004       0                        0                        -0.03598427386416775
0.0200000000000018        0.8200000000000004       -2.4624985231943704E-5   0.04564253202791466      -0.03598323385379549
0.8200000000000018        0                        0                        0                        -0.005117663649314355
0.8200000000000018        0.02000000000000821      0.007869662212237408     -2.7292282948412786E-4   -0.0051691321918204405
0                         0.8400000000000004       0                        0                        -0.03590827527413429
0.020000000000001603      0.8400000000000004       -0.001288172717357664    0.04666048414833256      -0.036072833542541094
0.8400000000000016        0                        0                        0                        -0.005762234239664183
0.8400000000000016        0.020000000000008407     0.008102095417489623     8.273666561826373E-5     -0.005767859842256342
0                         0.8600000000000004       0                        0                        -0.03600145650856458
0.020000000000001402      0.8600000000000004       -0.003264657998858392    0.05048689229364235      -0.036412892792632066
0.8600000000000014        0                        0                        0                        -0.006323207153570852
0.8600000000000014        0.020000000000008608     0.007737691139769039     3.87247340756294E-4      -0.006288848743812776
0                         0.8800000000000004       0                        0                        -0.03646942567266099
0.0200000000000012        0.8800000000000004       -0.006469870239766991    0.058739455936753115     -0.03728669313374285
0.8800000000000012        0                        0                        0                        -0.006785226692521401
0.8800000000000012        0.020000000000008816     0.006876284559776834     6.296544007279358E-4     -0.0067186185538112625
0                         0.9000000000000005       0                        0                        -0.0379257183541443
0.020000000000001         0.9000000000000005       -0.012036066735768725    0.0741821821790214       -0.03921382852112617
0.900000000000001         0                        0                        0                        -0.0071383602250914705
0.9000000000000008        0.02000000000000901      0.005637877904718687     7.99958537617027E-4      -0.007049079947533706
0                         0.9200000000000005       0                        0                        -0.04102720127641147
0.020000000000000802      0.9200000000000005       -0.02070000187494314     0.10179345372263904      -0.04379524949216163
0.9200000000000008        0                        0                        0                        -0.007376612524985486
0.9200000000000006        0.02000000000000921      0.0041646955439905336    8.844902095016128E-4     -0.007276504874037393
0                         0.9400000000000005       0                        0                        -0.0522898350145181
0.0200000000000006        0.9400000000000005       -0.043665054615282806    0.14813761111782622      -0.05313508021274467
0.9400000000000006        0                        0                        0                        -0.007497572262831119
0.9400000000000005        0.02000000000000941      0.0026320201662385677    8.599675058137916E-4     -0.007401338730405897
0                         0.9600000000000005       0                        0                        -0.07062403441163548
0.0200000000000004        0.9600000000000006       -0.03617806423715442     0.2305440752932015       -0.07855497616392337
0.9600000000000004        0                        0                        0                        -0.007506035307608462
0.9600000000000004        0.020000000000009618     0.0012641620664366417    6.89513933808908E-4      -0.007432217987481754
0                         0.9800000000000005       0                        0                        -0.12459368301866895
0.020000000000000195      0.9800000000000004       -0.25397431587245833     0.3482058879580529       -0.14088952672638044
0.9800000000000002        0                        0                        0                        -0.00743859839364347
0.9800000000000002        0.02000000000000981      3.3636731232635696E-4    3.3601421434929546E-4    -0.007390999628704211
0                         1                        0                        0                        -0.1887253643201646
0.02                      1                        1.1953836201719075       0.007753438955576978     -0.25914252575845526
1                         0                        0                        0                        -0.00739087998832493
1                         0.02000000000001001      0                        0                        -0.007343309007873871
0.040000000000000195      0.9800000000000006       0.03648053777720462      0.0568343511251048       -0.09340371077527052
0.04                      1                        0.950834697727681        0.002769951683806691     0.008142898497346908
0.9800000000000002        0.04000000000000961      6.934542605837101E-4     0.001266148815411037     -0.007350642548340466
1                         0.040000000000009805     0                        0                        -0.007277245657750343
0.06000000000000019       0.9800000000000008       0.1411967784309854       0.06412935972220679      -0.04231736979400778
0.06                      1                        1.008339657289235        -0.002871823453227844    -0.057010847741145856
0.9800000000000004        0.06000000000000942      8.605558663100784E-4     0.0026356369322451073    -0.007386057621848275
1                         0.0600000000000096       0                        0                        -0.007290954229891944
0.08000000000000018       0.9800000000000003       0.2349187251209522       0.0424373557720898       -0.034181234073034875
0.07999999999999999       1                        0.9953337361670274       7.537093284813728E-4     -0.019614120086671943
0.9800000000000002        0.0800000000000092       8.702643316316701E-4     0.004155038118612521     -0.007519790478032928
1                         0.0800000000000094       0                        0                        -0.007421441741864977
0.10000000000000016       0.9800000000000005       0.3003987243904169       0.032236006406975805     -0.022166013129581826
0.09999999999999998       1                        0.9993873082838237       -6.659696675137179E-4    -0.016978802318729197
0.9800000000000004        0.10000000000000901      7.686241430493604E-4     0.0055906575666770965    -0.007755988359037204
1                         0.10000000000000919      0                        0                        -0.0076682560741470306
0.12000000000000015       0.9800000000000006       0.3538136373599831       0.025706653659997577     -0.014580296700302205
0.11999999999999997       1                        0.9986829750293874       -1.7390003725588409E-4   -0.009265669939317305
0.9800000000000001        0.12000000000000881      5.977730057103079E-4     0.006781453852613282     -0.008087010253666909
1                         0.12000000000000899      0                        0                        -0.008019461413263863
0.14000000000000012       0.9800000000000003       0.3977714088280338       0.02184514092941501      -0.008544455058249464
0.13999999999999996       1                        0.9991019299346551       -2.702704143246042E-4    -0.004511936417105891
0.9800000000000002        0.14000000000000862      3.9181496593436937E-4    0.007632137323347197     -0.00850169268165354
1                         0.14000000000000878      0                        0                        -0.00846006653765528
0.16000000000000011       0.9800000000000004       0.4360507041694602       0.019217955749194226     -0.00432352332229201
0.15999999999999995       1                        0.9992049827866052       -2.1344793996839461E-4   -7.605998804228123E-4
0.9800000000000002        0.1600000000000084       1.7484824923733638E-4    0.008097934660530237     -0.00899011099301825
1                         0.16000000000000858      0                        0                        -0.008977371004802068
0.1800000000000001        0.9800000000000004       0.47032484747146247      0.017391179051853018     -0.001698504423848985
0.17999999999999994       1                        0.9993473947560937       -2.08300340647297E-4     0.0014643474105587848
0.9800000000000002        0.1800000000000082       -4.005312181876921E-5    0.00816658183834481      -0.00954673811850165
1                         0.18000000000000838      0                        0                        -0.009564257468704861
0.2000000000000001        0.9800000000000004       0.5017251394202297       0.016022622068809115     -6.109147679056143E-4
0.19999999999999993       1                        0.9994586794624698       -1.9533942925927962E-4   0.0023007246224855575
0.9800000000000002        0.20000000000000806      -2.506023193634687E-4    0.007839327246357245     -0.010171972989895075
1                         0.20000000000000817      0                        0                        -0.010220731493000458
0.22000000000000008       0.9800000000000004       0.5308987403642222       0.01492591461350818      -9.492685268876903E-4
0.21999999999999992       1                        0.9995608054577713       -1.8844715156620507E-4   0.0017810262501134141
0.9800000000000003        0.22000000000000774      -4.6371003755645083E-4   0.007113451984158988     -0.01087228250718396
1                         0.22000000000000797      0                        0                        -0.010953950577847623
0.24000000000000007       0.9800000000000004       0.5582285109490998       0.013980829652319166     -0.002583978819084589
0.2399999999999999        1                        0.9996512968501664       -1.823559515429094E-4    1.2669512372261654E-5
0.9800000000000003        0.2400000000000076       -6.926283904032425E-4    0.005968696383493619     -0.01165932710982748
1                         0.24000000000000776      0                        0                        -0.011777038660669903
0.26000000000000006       0.9800000000000004       0.5839153364959346       0.0131148661835966       -0.005359414303930031
0.2599999999999999        1                        0.999732077596329        -1.77100947226262E-4     -0.0028710674341616473
0.9800000000000004        0.26000000000000734      -9.530665110236212E-4    0.004359075647612658     -0.01254872411309927
1                         0.26000000000000756      0                        0                        -0.012707066425438738
0.2800000000000001        0.9800000000000004       0.608059495671397        0.01228791796478701      -0.009106365489297991
0.2799999999999999        1                        0.999804385505511        -1.7189167117082437E-4   -0.006716359320024904
0.98                      0.2800000000000072       -0.0012596337174644145   0.0022111107779086187    -0.013558077564112878
1                         0.28000000000000735      0                        0                        -0.013762905878062361
0.3                       0.9800000000000004       0.6307111716363398       0.01147806755382952      -0.013651294175211494
0.29999999999999993       1                        0.9998694212674583       -1.6654192581274966E-4   -0.011357231481489172
0.9800000000000003        0.300000000000007        -0.0016258404578948032   -5.744337260419788E-4    -0.014704852291568033
1                         0.30000000000000715      0                        0                        -0.014963797708551314
0.3200000000000001        0.9800000000000004       0.6518934716082442       0.010673376236484148     -0.018813439824164363
0.31999999999999995       1                        0.9999263719834112       -1.6085712999710662E-4   -0.016616997791397227
0.9800000000000002        0.3200000000000068       -0.0020597630103937996   -0.004114229283822598    -0.01600552574890913
1                         0.32000000000000695      0                        0                        -0.016327427422065627
0.3400000000000001        0.9800000000000004       0.6716127373210636       0.009871486731426203     -0.02440622509661183
0.33999999999999997       1                        0.9999741275474254       -1.5459170992865765E-4   -0.022312966673425017
0.9800000000000003        0.34000000000000663      -0.00256372636043828     -0.00853259508684132     -0.017474202843453253
1                         0.34000000000000674      0                        0                        -0.01786793951356806
0.3600000000000001        0.9800000000000004       0.6898705605944324       0.009072822003185228     -0.0302492229558383
0.36                      1                        1.0000122869619565       -1.4764780102642804E-4   -0.028265026497303437
0.9800000000000004        0.3600000000000064       -0.003136342624351977    -0.013955065924999545    -0.01912117371798956
1                         0.36000000000000654      0                        0                        -0.019595070176286214
0.3800000000000001        0.9800000000000004       0.7066689028739395       0.008279749528398838     -0.036170735796558315
0.38                      1                        1.000041088389746        -1.4002983131479593E-4   -0.03430158125847119
0.9800000000000002        0.3800000000000062       -0.0037721656884332593   -0.02049937316800485     -0.020951770805869453
1                         0.38000000000000633      0                        0                        -0.02151306899518256
0.40000000000000013       0.9800000000000004       0.7220140875671388       0.007495956789152022     -0.0420113437055754
0.4                       1                        1.0000611095080514       -1.3177694373267508E-4   -0.04026274339085371
0.9800000000000003        0.400000000000006        -0.004461685409288052    -0.02826779559016713     -0.022964591076380634
1                         0.40000000000000613      0                        0                        -0.02361890648542559
0.42000000000000015       0.9800000000000004       0.7359194550694548       0.006725823768398099     -0.047626368170336206
0.42000000000000004       1                        1.0000730770740152       -1.2297144210482834E-4   -0.0460029252997318
0.9800000000000003        0.4200000000000058       -0.005191587667103198    -0.03733959316673644     -0.025149596759886428
1                         0.4200000000000059       0                        0                        -0.025900431053566177
0.44000000000000017       0.9800000000000004       0.7484067726497662       0.0059739318206106454    -0.052887378717152315
0.44000000000000006       1                        1.0000777700883856       -1.1372076825265578E-4   -0.05139249122766296
0.9800000000000006        0.4400000000000055       -0.005945452074632777    -0.04776449502220608     -0.02748612545525479
1                         0.4400000000000057       0                        0                        -0.028334512750069332
0.4600000000000002        0.9800000000000004       0.7595065718256511       0.00524465039777094      -0.05768286675079567
0.4600000000000001        1                        1.000075981374719        -1.0414628754928804E-4   -0.056318540505082046
0.9800000000000001        0.4600000000000054       -0.006704618132030002    -0.05955789318430394     -0.029941057304521082
1                         0.4600000000000055       0                        0                        -0.030885368651324924
0.4800000000000002        0.9800000000000004       0.7692576539525593       0.004541784784880371     -0.06191820269544443
0.4800000000000001        1                        1.0000684972928224       -9.437437728652594E-5    -0.060684958699296535
0.9800000000000005        0.4800000000000052       -0.007449084487375741    -0.07269825425133469     -0.032467510438098354
1                         0.4800000000000053       0                        0                        -0.03350350038416692
0.5000000000000002        0.9800000000000003       0.7777059433470908       0.003868284797287948     -0.06551493669894903
0.5000000000000001        1                        1.0000560784445056       -8.453079921576488E-5    -0.06441180210122982
0.9800000000000004        0.500000000000005        -0.008159393475867515    -0.08712724451805096     -0.03500451873257725
1                         0.5000000000000051       0                        0                        -0.036125672315150736
0.5200000000000002        0.9800000000000005       0.78490276800323         0.0032259943636838034    -0.06840948219384958
0.5200000000000001        1                        1.0000394539780637       -7.472901211520409E-5    -0.06743405023895042
0.9800000000000002        0.5200000000000048       -0.008820370476395301    -0.10275448340601899     -0.0374775535963165
1                         0.5200000000000049       0                        0                        -0.03867550982992388
0.5400000000000003        0.9800000000000005       0.790902478111506        0.002615397426572978     -0.0705512653226346
0.5400000000000001        1                        1.0000192918300315       -6.507165553759388E-5    -0.06969978712775406
0.9800000000000004        0.5400000000000046       -0.009421979999052907    -0.11946774699453447     -0.039799209663014035
1                         0.5400000000000047       0                        0                        -0.04106449706709872
0.5600000000000003        0.9800000000000006       0.7957586911331236       0.0020354147769495253    -0.07190050649131195
0.5600000000000002        1                        0.9999964763869353       -5.557798020018988E-5    -0.07116827062939697
0.9800000000000004        0.5600000000000042       -0.009959301230220641    -0.1371431991151311      -0.04187066319495686
1                         0.5600000000000045       0                        0                        -0.04319378096989895
0.5800000000000003        0.9800000000000005       0.7995211587945322       0.0014835714478681832    -0.07242669454514425
0.5800000000000002        1                        0.9999712049641685       -4.6290410786204246E-5   -0.07180848341676979
0.9800000000000004        0.5800000000000042       -0.010433638204953995    -0.1556564996770468      -0.043584329407714194
1                         0.5800000000000043       0                        0                        -0.04495677327276264
0.6000000000000003        0.9800000000000002       0.8022400226976303       9.564284552807649E-4     -0.07210738898596132
0.6000000000000002        1                        0.9999436277971231       -3.743663744350348E-5    -0.07159721060547361
0.9800000000000004        0.600000000000004        -0.010854542334186335    -0.17489521477031086     -0.04482638661594417
1                         0.6000000000000041       0                        0                        -0.046241471505231335
0.6200000000000003        0.9800000000000004       0.8039620288322099       4.4914939190596567E-4    -0.07091917333376889
0.6200000000000002        1                        0.9999143085922629       -2.90421907340579E-5     -0.07051030114539061
0.9800000000000004        0.6200000000000038       -0.01123806978887755     -0.19477171056098053     -0.045477820571402865
1                         0.6200000000000039       0                        0                        -0.046931413352281744
0.6400000000000003        0.9800000000000001       0.8047192261804156       -4.625824157411601E-5    -0.0688307584628028
0.6400000000000002        1                        0.9998826954846095       -2.099268686112217E-5    -0.06851576158031808
0.9800000000000004        0.6400000000000036       -0.011604733603011804    -0.21523218543874406     -0.04541425420114355
1                         0.6400000000000037       0                        0                        -0.04690571281124385
0.6600000000000004        0.98                     0.8045248572234549       -5.41919447157808E-4     -0.06580215506455035
0.6600000000000003        1                        0.9998488044121312       -1.3261154493668634E-5   -0.06557320226846801
0.9800000000000004        0.6600000000000034       -0.011979671499213225    -0.23626250991534917     -0.044504948936228104
1                         0.6600000000000035       0                        0                        -0.046037579370711776
0.6800000000000004        0.9800000000000004       0.8033680603525288       -0.0010544942308796574   -0.061777348157280615
0.6800000000000003        1                        0.9998122483514021       -5.810705190944474E-6    -0.061626282731082685
0.9800000000000004        0.6800000000000032       -0.012390506692017177    -0.2578932969105098      -0.04260968600837468
1                         0.6800000000000033       0                        0                        -0.044190993584429995
0.7000000000000003        0.9800000000000003       0.8012040936093511       -0.0016064805115721668   -0.05667362435384161
0.7000000000000003        1                        0.9997721870803941       1.476875672635379E-6     -0.0565921286713094
0.9800000000000004        0.7000000000000031       -0.012865786632201922    -0.28019907391887017     -0.039573092976790805
1                         0.7000000000000031       0                        0                        -0.04121496837190348
0.7200000000000005        0.9800000000000004       0.7979398058356595       -0.0022281840730788913   -0.050368921927149625
0.7200000000000003        1                        0.9997274782245438       8.799788193003283E-6     -0.0503492062922188
0.9800000000000004        0.7200000000000029       -0.013435048538158603    -0.3032956995680503      -0.035215774465811096
1                         0.7200000000000029       0                        0                        -0.03693377795388549
0.7400000000000003        0.9800000000000006       0.7934215555904358       -0.0029596892886853774   -0.04268776904023782
0.7400000000000003        1                        0.9996764148531179       1.632935072618286E-5     -0.042722660822492334
0.9800000000000004        0.7400000000000027       -0.014124305419588264    -0.32733590059538903     -0.029321187439556754
