% Model:              steadyNS.mph
% Version:            COMSOL 5.6.0.341
% Date:               Mar 15 2022, 21:59
% Dimension:          2
% Nodes:              2601
% Expressions:        3
% Description:        速度场，x 分量, 速度场，y 分量, 压力
% Length unit:        null
% x                       y                        u                        v                        p
0.020000000000004806      0.5200000000000001       0.11365851741548678      -0.008145554731911682    0.023658457062664118
0.5200000000000049        0                        0                        0                        0.5571487935074502
0.5200000000000048        0.0200000000000052       -0.029785914793056638    -4.237941045693149E-4    0.5570918481766528
0                         0.5399999999999998       0                        0                        0.029275556109990362
0.0200000000000046        0.5399999999999999       -0.004920235529990619    -0.06977653245398277     0.035865524741565
0.5400000000000047        0                        0                        0                        0.5577552746692246
0.5400000000000046        0.020000000000005402     -0.02903376061497375     -4.050973478144119E-4    0.557699833249499
0                         0.5599999999999997       0                        0                        0.04547746237187036
0.020000000000004407      0.5599999999999998       -0.007842947926761318    -0.06855300240087227     0.04508541089686924
0.5600000000000045        0                        0                        0                        0.5583503229543466
0.5600000000000046        0.020000000000005604     -0.028293045004991284    -4.074921439117253E-4    0.5582937950214147
0                         0.5799999999999996       0                        0                        0.0507381745239787
0.020000000000004205      0.5799999999999996       -0.006503231076243177    -0.05780016607600986     0.050314985552465157
0.5800000000000043        0                        0                        0                        0.5589372909643321
0.5800000000000042        0.0200000000000058       -0.02752447870411654     -4.3290323920043013E-4   0.558876875585709
0                         0.5999999999999995       0                        0                        0.05354813514435119
0.020000000000004008      0.5999999999999996       -0.004307295498073723    -0.04920972447002954     0.0531459999270927
0.6000000000000041        0                        0                        0                        0.5595173290586538
0.600000000000004         0.020000000000006003     -0.026686939879189093    -4.8160471286599844E-4   0.559450227592345
0                         0.6199999999999994       0                        0                        0.05508296575711539
0.020000000000003806      0.6199999999999996       -0.0023856251554275378   -0.043769910498334154    0.054841946904163504
0.6200000000000039        0                        0                        0                        0.5600892169450651
0.620000000000004         0.020000000000006204     -0.025740527535766656    -5.521170575498902E-4    0.5600128550225922
0                         0.6399999999999993       0                        0                        0.05604109229111059
0.020000000000003605      0.6399999999999996       -8.899604815277082E-4    -0.04112125559487098     0.05594982283014437
0.6400000000000037        0                        0                        0                        0.560649328989598
0.6400000000000036        0.020000000000006405     -0.024649734303757498    -6.411561245076712E-4    0.5605615781690738
0                         0.6599999999999993       0                        0                        0.05676809549268926
0.020000000000003407      0.6599999999999993       1.8806963135535696E-4    -0.040639374200772904    0.05679533723271396
0.6600000000000035        0                        0                        0                        0.5611917660431586
0.6600000000000035        0.020000000000006603     -0.02338660676869403     -7.436702575051894E-4    0.5610911523776245
0                         0.6799999999999992       0                        0                        0.05745727640119612
0.020000000000003206      0.6799999999999994       8.991086494330007E-4     -0.041680282317621234    0.057564148625382075
0.6800000000000033        0                        0                        0                        0.5617086851180593
0.6800000000000033        0.020000000000006804     -0.021933698509389143    -8.530059787163046E-4    0.5615945688304745
0                         0.6999999999999991       0                        0                        0.05822366010947415
0.020000000000003005      0.699999999999999        0.0012848586134982041    -0.04364978683107167     0.05837078407381029
0.7000000000000031        0                        0                        0                        0.5621908448329376
0.700000000000003         0.020000000000007005     -0.02028656306749634     -9.612346699885365E-4    0.5620635535666042
0                         0.719999999999999        0                        0                        0.059140530449414475
0.020000000000002807      0.7199999999999992       0.0013655543370472668    -0.04599322549532588     0.059289031870587296
0.7200000000000029        0                        0                        0                        0.5626283589495883
0.7200000000000027        0.020000000000007206     -0.0184555009643825      -0.001059652826348152    0.5624892576469286
0                         0.7399999999999989       0                        0                        0.06025304048317927
0.020000000000002606      0.739999999999999        0.00114511565131982      -0.0481725960843463      0.06036503459193825
0.7400000000000027        0                        0                        0                        0.5630116156572235
0.7400000000000027        0.020000000000007404     -0.0164662835030827      -0.001139439283844218    0.5628630995213345
0                         0.7599999999999988       0                        0                        0.061578284409130865
0.020000000000002405      0.7599999999999989       6.271729468949316E-4     -0.049658730978100085    0.06161838351802641
0.7600000000000025        0                        0                        0                        0.5633322829509696
0.7600000000000023        0.020000000000007605     -0.014359636522838086    -0.0011924193706184644   0.563177686118991
0                         0.7799999999999987       0                        0                        0.06309828006176084
0.020000000000002204      0.7799999999999986       -1.648405976530432E-4    -0.049952799588113675    0.06303679630469602
0.7800000000000022        0                        0                        0                        0.5635842894430648
0.780000000000002         0.020000000000007807     -0.012189379708716369    -0.001211854935065189    0.5634277102606163
0                         0.7999999999999986       0                        0                        0.06475213725942386
0.020000000000002006      0.7999999999999988       -0.001169222481744285    -0.04863889785421288     0.06456955224645322
0.800000000000002         0                        0                        0                        0.5637646547882765
0.800000000000002         0.020000000000008008     -0.010019270734298398    -0.0011931579973660797   0.5636107078433493
0                         0.8199999999999985       0                        0                        0.06643388734525651
0.020000000000001805      0.8199999999999986       -0.0022750026473907594   -0.04545901076394465     0.06612538880975592
0.8200000000000018        0                        0                        0                        0.5638740524463394
0.8200000000000018        0.020000000000008206     -0.007918776004542652    -0.001134421781730405    0.5637275661392604
0                         0.8399999999999984       0                        0                        0.06800185200417937
0.020000000000001603      0.8399999999999985       -0.003324400528069584    -0.04039197596823951     0.06758038196043681
0.8400000000000016        0                        0                        0                        0.5639170231572624
0.8400000000000016        0.020000000000008407     -0.005958148107805837    -0.001036682907593781    0.563782707608663
0                         0.8599999999999983       0                        0                        0.06930250755872804
0.020000000000001406      0.8599999999999983       -0.004133207725577576    -0.033710739322069305    0.0687990092759606
0.8600000000000014        0                        0                        0                        0.5639018176851405
0.8600000000000014        0.020000000000008608     -0.004203290060195545    -9.03877313115189E-4     0.5637839288716607
0                         0.8799999999999982       0                        0                        0.0702060378611584
0.020000000000001204      0.8799999999999982       -0.00452878168456025     -0.02599028297352803     0.06966633575938203
0.8800000000000012        0                        0                        0                        0.5638399237736086
0.8800000000000012        0.02000000000000881      -0.0027108791434018852   -7.425326275885143E-4    0.5637419410982588
0                         0.8999999999999981       0                        0                        0.07064388459976959
0.020000000000001003      0.899999999999998        -0.0043973167531464845   -0.01804616575977698     0.0701224821375266
0.900000000000001         0                        0                        0                        0.563745413450255
0.9000000000000008        0.020000000000009007     -0.0015240336500900323   -5.613639081070212E-4    0.5636697273742565
0                         0.919999999999998        0                        0                        0.07063471994528221
0.020000000000000805      0.9199999999999982       -0.0037243626751599216   -0.01080194421965767     0.07018614909454148
0.9200000000000008        0                        0                        0                        0.5636343232365731
